319.22108057114224, 18.608642996154952
324.32894208989535, 18.097953051899303
329.2695386001361, 17.503591173714952
333.2761493319417, 16.975922722572438
338.8649647038915, 16.28191635599149
344.8080500106709, 15.70343634677603
349.26765525510206, 15.272476011075343
356.73897334232817, 14.648109621197307
362.72124438688286, 13.971294969546285
371.32146876651825, 13.437464077455331
377.26298941423346, 12.710037227825012
384.7510434060144, 12.19042796123342
390.3169068109818, 11.822931704195144
395.96328678886965, 11.402874906723646
404.433489001847, 10.906313194423982
412.46083302102136, 10.48959256010244
420.01203431028443, 10.088794454684443
425.12281598571514, 9.676346324641555
432.5787097027576, 9.358561691264326
439.5004084238116, 9.00097928052677
448.22377350342657, 8.609013068455395
